User-ID,User-Name,Location,Age,Password
210959,User-210959,"cliffwood, new jersey, usa",30.0,u210959
211041,User-211041,"kitimat, british columbia, canada",30.0,u211041
211098,User-211098,"clarksville, tennessee, usa",,u211098
211152,User-211152,"ava, missouri, usa",33.0,u211152
211231,User-211231,"prague, prague, czech republic",21.0,u211231
211288,User-211288,"seattle, washington, usa",36.0,u211288
211303,User-211303,"asheville, north carolina, usa",43.0,u211303
211344,User-211344,"vienna, virginia, usa",32.0,u211344
211426,User-211426,"pueblo, colorado, usa",24.0,u211426
211430,User-211430,"toronto, ontario, canada",28.0,u211430
211770,User-211770,"glen ellyn, illinois, usa",23.0,u211770
211919,User-211919,"jacksonville, florida, usa",38.0,u211919
211961,User-211961,"enschede, overijssel, netherlands",40.0,u211961
212142,User-212142,"warrenton, virginia, usa",37.0,u212142
212252,User-212252,"burbank, california, usa",41.0,u212252
212260,User-212260,"geneva, new york, usa",,u212260
212328,User-212328,"killeen, texas, usa",34.0,u212328
212385,User-212385,"bulacan, bulacan, philippines",18.0,u212385
212467,User-212467,"weimar, texas, usa",62.0,u212467
212628,User-212628,"horsham, pennsylvania, usa",36.0,u212628
212797,User-212797,"cedar rapids, iowa, usa",39.0,u212797
212849,User-212849,"ft. lauderdale, florida, usa",59.0,u212849
212859,User-212859,"monroeville, pennsylvania, usa",61.0,u212859
212923,User-212923,"minneapolis, minnesota, usa",34.0,u212923
212965,User-212965,"akron,, ohio, usa",43.0,u212965
213064,User-213064,"lakewood, washington, usa",,u213064
213119,User-213119,"vancouver, british columbia, canada",20.0,u213119
213126,User-213126,"spring, texas, usa",,u213126
213150,User-213150,"destrehan, louisiana, usa",103.0,u213150
213191,User-213191,"san diego, california, usa",,u213191
213255,User-213255,"lancaster, lancashire, united kingdom",32.0,u213255
213410,User-213410,"elm grove, wisconsin, usa",,u213410
213523,User-213523,"brookville, pennsylvania, usa",,u213523
213531,User-213531,"bolingbrook, illinois, usa",63.0,u213531
213628,User-213628,"springfield, ,",31.0,u213628
213641,User-213641,"princeton, new jersey, usa",37.0,u213641
213708,User-213708,"madison, alabama, usa",36.0,u213708
213760,User-213760,"omaha, nebraska, usa",32.0,u213760
213851,User-213851,"new braunfels, texas, usa",41.0,u213851
214138,User-214138,"lakeland,, florida, usa",79.0,u214138
214212,User-214212,"merlin, oregon, usa",78.0,u214212
214315,User-214315,"louisville, kentucky, usa",32.0,u214315
214786,User-214786,"boone county, kentucky, usa",,u214786
214879,User-214879,"turku, varsinais-suomi, finland",24.0,u214879
215006,User-215006,"seattle, washington, usa",44.0,u215006
215071,User-215071,"block island, rhode island, usa",29.0,u215071
215139,User-215139,"manahawkin, new jersey, usa",,u215139
215180,User-215180,"hilliard, ohio, usa",39.0,u215180
215256,User-215256,"sun valley, california, usa",34.0,u215256
215278,User-215278,"anderson, california, usa",,u215278
215359,User-215359,"western springs, illinois, usa",57.0,u215359
215829,User-215829,"chamblee, georgia, usa",,u215829
215986,User-215986,"fort worth, texas, usa",28.0,u215986
215988,User-215988,"lake oswego, oregon, usa",42.0,u215988
216012,User-216012,"clevelad, ohio, usa",34.0,u216012
216027,User-216027,"manchester, michigan, usa",54.0,u216027
216099,User-216099,"ciudad colón, san josé, costa rica",,u216099
216386,User-216386,"taylorsville, utah, usa",25.0,u216386
216444,User-216444,"nunspeet, gelderland, netherlands",57.0,u216444
216466,User-216466,"castleton, vermont, usa",29.0,u216466
216670,User-216670,"pensacola, florida, usa",,u216670
216683,User-216683,"san jose, california, usa",,u216683
216781,User-216781,"apopka, florida, usa",55.0,u216781
216829,User-216829,"parker, colorado, usa",,u216829
216877,User-216877,"janesville, wisconsin, usa",29.0,u216877
216962,User-216962,"austin, texas, usa",,u216962
217056,User-217056,"peoria, arizona, usa",30.0,u217056
217106,User-217106,"rock island, illinois, usa",55.0,u217106
217107,User-217107,"pittsburgh, pennsylvania, usa",34.0,u217107
217121,User-217121,"frodsham, england, united kingdom",43.0,u217121
217318,User-217318,"sackville, new brunswick, canada",,u217318
217375,User-217375,"st. petersburg, florida, usa",35.0,u217375
217468,User-217468,"singapore, n/a, singapore",23.0,u217468
217516,User-217516,"loudoun county, virginia, usa",56.0,u217516
217740,User-217740,"madrid, madrid, spain",37.0,u217740
217811,User-217811,"arlington, massachusetts, usa",37.0,u217811
217818,User-217818,"sacramento, california, usa",,u217818
217958,User-217958,"toledo, ohio,",,u217958
217986,User-217986,"ypsilanti, michigan, usa",35.0,u217986
218068,User-218068,"west lafayette, indiana, usa",35.0,u218068
218121,User-218121,"brighton, colorado, usa",,u218121
218221,User-218221,"miri, sarawak, malaysia",18.0,u218221
218241,User-218241,"ocean pines, maryland, usa",,u218241
218552,User-218552,"san antonio, texas, usa",48.0,u218552
218568,User-218568,"byron, minnesota, usa",41.0,u218568
218608,User-218608,"spartanburg, south carolina, usa",31.0,u218608
218615,User-218615,"snoqualmie, washington, usa",,u218615
218721,User-218721,"santa fe, new mexico, usa",,u218721
218976,User-218976,"henderson, tennessee, usa",19.0,u218976
219301,User-219301,"franklin, massachusetts, usa",,u219301
219321,User-219321,"marshfield, massachusetts, usa",,u219321
219546,User-219546,"new albany, indiana, usa",25.0,u219546
219593,User-219593,"san francisco, california, usa",,u219593
219597,User-219597,"pottstown, pennsylvania, usa",59.0,u219597
219683,User-219683,"santa ana, california, usa",32.0,u219683
219924,User-219924,"st. louis, missouri, usa",64.0,u219924
219949,User-219949,"summerfield, north carolina, usa",,u219949
219951,User-219951,"wolverhampton, england, united kingdom",19.0,u219951
220095,User-220095,"portland, oregon, usa",,u220095
220122,User-220122,"bucharest, ilfov,",,u220122
220240,User-220240,"roanoke, texas, usa",34.0,u220240
220278,User-220278,"hammond, indiana, usa",32.0,u220278
220484,User-220484,"charleston, ,",,u220484
220586,User-220586,"richmond, british columbia, canada",,u220586
220597,User-220597,"toronto, ontario, canada",26.0,u220597
220608,User-220608,"pasadena, california, usa",32.0,u220608
220688,User-220688,"brookline, massachusetts, usa",27.0,u220688
220759,User-220759,"upstate, new york, usa",,u220759
221040,User-221040,"montrose, california, usa",29.0,u221040
221232,User-221232,"rock hill, south carolina, usa",21.0,u221232
221445,User-221445,"portland, oregon, usa",,u221445
221510,User-221510,"euless, texas, usa",28.0,u221510
221655,User-221655,"chevy chase, maryland, usa",,u221655
221705,User-221705,"jacksonville beach, florida, usa",,u221705
221732,User-221732,"columbia, missouri, usa",26.0,u221732
221753,User-221753,"hagerstown, maryland, usa",35.0,u221753
221777,User-221777,"cuyahoga falls, ohio, usa",26.0,u221777
221870,User-221870,"oelwein, iowa, usa",45.0,u221870
221948,User-221948,"jacksonville, florida, usa",36.0,u221948
222035,User-222035,"bristol, connecticut, usa",56.0,u222035
222050,User-222050,"allen park, michigan, usa",45.0,u222050
222204,User-222204,"janesville, california, usa",42.0,u222204
222210,User-222210,"new york, new york, usa",,u222210
222220,User-222220,"austin, texas, usa",30.0,u222220
222296,User-222296,"chapel hill, north carolina, usa",,u222296
222563,User-222563,"griswold, connecticut, usa",41.0,u222563
222688,User-222688,"philadelphia, pennsylvania, usa",42.0,u222688
222743,User-222743,"park forest, illinois, usa",36.0,u222743
222941,User-222941,"las vegas, nevada, usa",57.0,u222941
223087,User-223087,"sherman oaks, california, usa",,u223087
223154,User-223154,"wilmington, north carolina, usa",33.0,u223154
223156,User-223156,"springfield, illinois, usa",31.0,u223156
223190,User-223190,"the woodlands, texas, usa",33.0,u223190
223201,User-223201,"huntington beach, california, usa",,u223201
223210,User-223210,"rock hill, south carolina, usa",57.0,u223210
223231,User-223231,"warsaw, n/a, poland",17.0,u223231
223431,User-223431,"los angeles, california, usa",,u223431
223438,User-223438,"randolph, massachusetts, usa",31.0,u223438
223455,User-223455,"loves park, illinois, usa",,u223455
223501,User-223501,"santa cruz, california, usa",,u223501
223566,User-223566,"kansas city, missouri, usa",29.0,u223566
223587,User-223587,"pgh, pennsylvania, usa",,u223587
223644,User-223644,"newmarket, ontario, canada",30.0,u223644
223787,User-223787,"fountain valley, california, usa",58.0,u223787
223814,User-223814,"london, england, united kingdom",,u223814
223816,User-223816,"caruthersville, ,",26.0,u223816
223954,User-223954,"marina del rey, california, usa",34.0,u223954
224138,User-224138,"carlsbad, california, usa",,u224138
224146,User-224146,"sarnia, ontario, canada",35.0,u224146
224159,User-224159,"redding, california, usa",,u224159
224249,User-224249,"moline, illinois, usa",,u224249
224289,User-224289,"washington, north carolina, usa",28.0,u224289
224303,User-224303,"bradenton, florida, usa",,u224303
224308,User-224308,"atlanta, georgia, usa",57.0,u224308
224340,User-224340,"kansas city, missouri, usa",45.0,u224340
224349,User-224349,"columbia, maryland, usa",23.0,u224349
224430,User-224430,"louisville, kentucky, usa",,u224430
224525,User-224525,"ploiesti, prahova, romania",18.0,u224525
224646,User-224646,"london, england, united kingdom",,u224646
224764,User-224764,"rockaway, new jersey, usa",116.0,u224764
224768,User-224768,"huntington beach, california, usa",41.0,u224768
224809,User-224809,"nashua, new hampshire, usa",61.0,u224809
224904,User-224904,"trevose, pennsylvania, usa",27.0,u224904
224923,User-224923,"cleveland, ohio, usa",24.0,u224923
224927,User-224927,"the woodlands, texas, usa",38.0,u224927
224944,User-224944,"houston, texas, usa",45.0,u224944
224997,User-224997,"legazpi, albay, philippines",,u224997
225066,User-225066,"lansing, michigan, usa",38.0,u225066
225078,User-225078,"austin, texas, usa",46.0,u225078
225087,User-225087,"toronto, ontario, canada",51.0,u225087
225199,User-225199,"toronto, ontario, canada",54.0,u225199
225232,User-225232,"sydney, new south wales, australia",4.0,u225232
225379,User-225379,"halifax, nova scotia, canada",24.0,u225379
225435,User-225435,"lawrence, ks, usa, kansas, usa",,u225435
225595,User-225595,"savannah, georgia, usa",37.0,u225595
225686,User-225686,"daly city, california, usa",16.0,u225686
225763,User-225763,"san francisco, california, usa",,u225763
225810,User-225810,"el cajon, california, usa",56.0,u225810
225886,User-225886,"ruma, illinois, usa",35.0,u225886
225887,User-225887,"chicago, illinois, usa",13.0,u225887
225912,User-225912,"ocean springs, mississippi,",,u225912
225938,User-225938,"lancaster, california, usa",46.0,u225938
225986,User-225986,"watford, england, united kingdom",36.0,u225986
225989,User-225989,"palmdale, california, usa",27.0,u225989
225996,User-225996,"belton, texas, usa",20.0,u225996
226006,User-226006,"scott, arkansas, usa",35.0,u226006
226205,User-226205,"romeoville, illinois, usa",48.0,u226205
226267,User-226267,"kelso, washington, usa",0.0,u226267
226349,User-226349,"cincinnati, , usa",18.0,u226349
226462,User-226462,"lawrenceville, georgia, usa",33.0,u226462
226482,User-226482,"singapore, n/a,",21.0,u226482
226545,User-226545,"mesa, arizona, usa",38.0,u226545
226553,User-226553,"anchorage, alaska, usa",,u226553
226616,User-226616,"tucson, arizona, usa",204.0,u226616
226713,User-226713,"philadelphia, pennsylvania, usa",,u226713
226772,User-226772,"mundelein, illinois, usa",37.0,u226772
226879,User-226879,"overland park, kansas, usa",31.0,u226879
226926,User-226926,"mckean, pennsylvania, usa",,u226926
226965,User-226965,"clemson, south carolina, usa",47.0,u226965
227025,User-227025,"saskatoon, saskatchewan, canada",33.0,u227025
227054,User-227054,"nampa, idaho, usa",27.0,u227054
227072,User-227072,"saginaw, michigan, usa",,u227072
227097,User-227097,"lynnwood, washington, usa",37.0,u227097
227192,User-227192,"grand rapids, michigan, usa",,u227192
227282,User-227282,"chicago, illinois, usa",,u227282
227397,User-227397,"conway, arkansas, usa",,u227397
227413,User-227413,"wautoma, wisconsin, usa",,u227413
227447,User-227447,"kelseyville, california, usa",38.0,u227447
227467,User-227467,"san francisco, california, usa",,u227467
227520,User-227520,"san jose, california, usa",33.0,u227520
227591,User-227591,"north hollywood, california, usa",,u227591
227681,User-227681,"wuerzburg, bavaria/bayern, germany",27.0,u227681
227702,User-227702,"league city, texas, usa",42.0,u227702
227705,User-227705,"westport, connecticut, usa",36.0,u227705
227836,User-227836,"athens, georgia, usa",30.0,u227836
227884,User-227884,"virginia beach, virginia, usa",25.0,u227884
227925,User-227925,"nanaimo, british columbia, canada",40.0,u227925
228021,User-228021,"ann arbor, michigan, usa",32.0,u228021
228154,User-228154,"tucson, arizona, usa",26.0,u228154
228311,User-228311,"coon rapids, minnesota, usa",32.0,u228311
228321,User-228321,"santa cruz, california, usa",22.0,u228321
228351,User-228351,"charleston, south carolina, usa",16.0,u228351
228579,User-228579,"brooklyn, new york, usa",29.0,u228579
228681,User-228681,"dumont, new jersey, usa",,u228681
228727,User-228727,"singapore, n/a, singapore",,u228727
228764,User-228764,"oakdale, california, usa",39.0,u228764
228789,User-228789,"skipton, north yorkshire, united kingdom",44.0,u228789
228868,User-228868,"myrtle beach, south carolina, usa",33.0,u228868
228998,User-228998,"lincoln, nebraska, usa",41.0,u228998
229011,User-229011,"mclean, virginia, usa",,u229011
229313,User-229313,"southgate, michigan, usa",31.0,u229313
229329,User-229329,"st-légier, vaud, switzerland",56.0,u229329
229331,User-229331,"houston, texas, usa",37.0,u229331
229334,User-229334,"fort carson, colorado, usa",30.0,u229334
229409,User-229409,"leipzig, sachsen, germany",32.0,u229409
229502,User-229502,"calafat, dolj, romania",27.0,u229502
229551,User-229551,"ottawa, ontario, canada",28.0,u229551
229632,User-229632,"duchesne, utah, usa",23.0,u229632
229703,User-229703,"south surrey, british columbia, canada",,u229703
229741,User-229741,"kensington, california, usa",29.0,u229741
229768,User-229768,"highland, michigan,",23.0,u229768
230013,User-230013,"conroe, texas, usa",,u230013
230030,User-230030,"berkeley, california, usa",36.0,u230030
230293,User-230293,"mililani, hawaii, usa",33.0,u230293
230496,User-230496,"simi valley, california, usa",34.0,u230496
230522,User-230522,"colorado springs, colorado, usa",52.0,u230522
230627,User-230627,"angleton, texas, usa",44.0,u230627
230699,User-230699,"seattle, washington, usa",30.0,u230699
230708,User-230708,"modesto, california, usa",43.0,u230708
231149,User-231149,"providence, rhode island, usa",,u231149
231210,User-231210,"roanoke, virginia, usa",44.0,u231210
231237,User-231237,"waianae, hawaii, us",,u231237
231255,User-231255,"surrey, british columbia, canada",,u231255
231263,User-231263,"cornwall, ontario, canada",27.0,u231263
231264,User-231264,"san antonio, texas, usa",38.0,u231264
231337,User-231337,"nashville, tennessee, usa",26.0,u231337
231351,User-231351,"methuen, massachusetts, usa",34.0,u231351
231354,User-231354,"las vegas, nevada, usa",,u231354
231357,User-231357,"jersey city, new jersey, usa",23.0,u231357
231393,User-231393,"montreal, quebec, canada",28.0,u231393
231694,User-231694,"radford, virginia, usa",44.0,u231694
231823,User-231823,"614 cricket court, alberta, canada",,u231823
231827,User-231827,"festus, missouri, usa",32.0,u231827
231857,User-231857,"canberra, australian capital territory, australia",46.0,u231857
231897,User-231897,"warren, michigan, usa",33.0,u231897
231993,User-231993,"akron, ohio, usa",26.0,u231993
232052,User-232052,"lakeland, florida, usa",26.0,u232052
232067,User-232067,"oviedo, florida, usa",,u232067
232106,User-232106,"bayfield, colorado, usa",36.0,u232106
232131,User-232131,"oakland, california, usa",,u232131
232211,User-232211,"socorro, new mexico, usa",,u232211
232929,User-232929,"ames, iowa, usa",35.0,u232929
232945,User-232945,"newport, rhode island, usa",28.0,u232945
232959,User-232959,"portland, oregon, usa",43.0,u232959
232964,User-232964,"westchester, illinois, usa",44.0,u232964
232990,User-232990,"portland, oregon, usa",26.0,u232990
233117,User-233117,"didsbury, ,",,u233117
233430,User-233430,"san diego, california, usa",45.0,u233430
233431,User-233431,"brenham, texas, usa",,u233431
233445,User-233445,"hesperia, california, usa",,u233445
233526,User-233526,"kissimmee, florida, usa",35.0,u233526
233543,User-233543,"elizabeth, colorado, usa",58.0,u233543
233578,User-233578,"san antonio, texas, usa",43.0,u233578
233711,User-233711,"mackay, queensland, australia",36.0,u233711
233856,User-233856,"oviedo, florida, usa",31.0,u233856
233889,User-233889,"brisbane, queensland, australia",37.0,u233889
233903,User-233903,"n/a, n/a, singapore",23.0,u233903
233911,User-233911,"romney, west virginia, usa",41.0,u233911
234023,User-234023,"markham, ontario, canada",40.0,u234023
234165,User-234165,"upton, massachusetts, usa",,u234165
234359,User-234359,"morro bay, california, usa",35.0,u234359
234399,User-234399,"rochester, new york, usa",,u234399
234565,User-234565,"kelowna, british columbia, canada",35.0,u234565
234597,User-234597,"firenze, toscana, italy",,u234597
234623,User-234623,"scarborough, maine, usa",,u234623
234672,User-234672,"northridge, california, usa",53.0,u234672
234721,User-234721,"hazelwood, missouri, usa",,u234721
234743,User-234743,"hampton, virginia, usa",,u234743
234765,User-234765,"kuching, sarawak, malaysia",28.0,u234765
234828,User-234828,"fairbanks, alaska, usa",,u234828
234893,User-234893,"orlando, florida, usa",41.0,u234893
234925,User-234925,"hudson, ohio, usa",51.0,u234925
235099,User-235099,"taylorsville, utah, usa",48.0,u235099
235105,User-235105,"st louis, missouri, usa",46.0,u235105
235146,User-235146,"oak park, illinois, usa",39.0,u235146
235282,User-235282,"encino, california, usa",43.0,u235282
235392,User-235392,"st. louis, missouri, usa",27.0,u235392
235498,User-235498,"lisboa, lisboa, portugal",42.0,u235498
235506,User-235506,"toronto, ontario, canada",29.0,u235506
235543,User-235543,"moorhead, minnesota, usa",53.0,u235543
235684,User-235684,"miami, florida, usa",26.0,u235684
235884,User-235884,"lakewood, colorado, usa",,u235884
235895,User-235895,"la, california, usa",,u235895
235935,User-235935,"bridgeton, new jersey, usa",43.0,u235935
235952,User-235952,"layton, utah, usa",25.0,u235952
236058,User-236058,"san francisco, california, usa",34.0,u236058
236172,User-236172,"chesapeake, virginia, usa",34.0,u236172
236269,User-236269,"whiteman afb, missouri, usa",21.0,u236269
236283,User-236283,"orlando, florida, usa",41.0,u236283
236322,User-236322,"houston, texas, usa",,u236322
236340,User-236340,"st kilda, victoria, australia",29.0,u236340
236399,User-236399,"wilmington, delaware, usa",40.0,u236399
236480,User-236480,"houston, texas, usa",34.0,u236480
236595,User-236595,"richmond, british columbia, canada",19.0,u236595
236757,User-236757,"mars, pennsylvania, usa",,u236757
236840,User-236840,"geneva, iowa, usa",72.0,u236840
236948,User-236948,"toronto, ontario, canada",35.0,u236948
237064,User-237064,"oxford, ,",68.0,u237064
237264,User-237264,"cairo, n/a, egypt",35.0,u237264
237271,User-237271,"sandy, utah, usa",,u237271
237275,User-237275,"westminster, maryland, usa",69.0,u237275
237411,User-237411,"irvine, california,",,u237411
237433,User-237433,"king of prussia, pennsylvania, usa",,u237433
237486,User-237486,"superior, wisconsin, usa",,u237486
237534,User-237534,"rexdale, ontario, canada",47.0,u237534
237748,User-237748,"eagan, minnesota, usa",27.0,u237748
237856,User-237856,"philadelphia, pennsylvania, usa",,u237856
237898,User-237898,"salt lake city, utah, usa",,u237898
237990,User-237990,"rochester, new york, usa",,u237990
238008,User-238008,"edmond, oklahoma, usa",36.0,u238008
238065,User-238065,"bourbonnais, illinois, usa",27.0,u238065
238120,User-238120,"louisville, kentucky, usa",25.0,u238120
238222,User-238222,"upper sandusky, ohio, usa",28.0,u238222
238246,User-238246,"eugene, oregon, usa",,u238246
238419,User-238419,"lapeer, michigan, usa",,u238419
238541,User-238541,"vancouver, british columbia, canada",,u238541
238557,User-238557,"kuala lumpur, selangor, malaysia",21.0,u238557
238613,User-238613,"st. john`s, newfoundland, canada",37.0,u238613
238699,User-238699,"amagansett, new york, usa",,u238699
238779,User-238779,"brooklyn, new york, usa",46.0,u238779
238781,User-238781,"yucca valley, california, usa",51.0,u238781
238849,User-238849,"saskatoon, saskatchewan, canada",40.0,u238849
238864,User-238864,"powys, wales, united kingdom",32.0,u238864
238889,User-238889,"clark fork, idaho, usa",33.0,u238889
239067,User-239067,"st. croix, virgin islands, usa",,u239067
239070,User-239070,"plantation, florida, usa",47.0,u239070
239423,User-239423,"jackson, tennessee, usa",49.0,u239423
239481,User-239481,"chi, illinois, usa",,u239481
239535,User-239535,"columbus, ,",,u239535
239554,User-239554,"minneapolis, minnesota, usa",37.0,u239554
239584,User-239584,"gilroy, california, usa",,u239584
239594,User-239594,"leuven, vlaams-brabant, belgium",28.0,u239594
239626,User-239626,"wellesley, massachusetts, usa",52.0,u239626
239688,User-239688,"winnemucca, nevada, usa",26.0,u239688
239692,User-239692,"virginia beach, virginia, usa",24.0,u239692
240035,User-240035,"birmingham, alabama, usa",,u240035
240051,User-240051,"trenton, ontario, canada",32.0,u240051
240107,User-240107,"rsm, california, usa",60.0,u240107
240113,User-240113,"carmichael, ,",,u240113
240144,User-240144,"muskego, wisconsin, usa",34.0,u240144
240219,User-240219,"arlington, tennessee, usa",38.0,u240219
240224,User-240224,"walnut creek, california, usa",52.0,u240224
240267,User-240267,"st. louis, missouri, usa",,u240267
240318,User-240318,"burnaby, british columbia, canada",33.0,u240318
240333,User-240333,"sheffield, south yorkshire, united kingdom",33.0,u240333
240370,User-240370,"brookline, massachusetts, usa",,u240370
240401,User-240401,"denver, colorado, usa",64.0,u240401
240403,User-240403,"louisville, kentucky, usa",49.0,u240403
240484,User-240484,"great bend, kansas, usa",56.0,u240484
240567,User-240567,"hawthorne, new jersey, usa",33.0,u240567
240568,User-240568,"elk  city, oklahoma, usa",34.0,u240568
240643,User-240643,"niceville, florida, usa",,u240643
240700,User-240700,"waldorf, maryland, usa",15.0,u240700
240756,User-240756,"guyton, georgia, usa",41.0,u240756
240789,User-240789,"omaha, nebraska, usa",29.0,u240789
241042,User-241042,"eugene, oregon, usa",,u241042
241080,User-241080,"charleston, south carolina, usa",,u241080
241086,User-241086,"manchester, england, united kingdom",28.0,u241086
241204,User-241204,"marrickville, new south wales, australia",23.0,u241204
241265,User-241265,"cornwall, connecticut, usa",32.0,u241265
241357,User-241357,"ottawa, ,",,u241357
241495,User-241495,"grand rapids, michigan, usa",31.0,u241495
241548,User-241548,"saratoga, california, usa",44.0,u241548
241565,User-241565,"ocala, florida, usa",64.0,u241565
241666,User-241666,"san francisco, california, usa",35.0,u241666
241791,User-241791,"na, ohio, usa",27.0,u241791
241885,User-241885,"beverly, massachusetts, usa",,u241885
241980,User-241980,"ashburn, virginia, usa",35.0,u241980
242006,User-242006,"santo domingo, distrito nacional, dominican republic",30.0,u242006
242007,User-242007,"subang jaya, selangor, malaysia",,u242007
242037,User-242037,"shanghai, n/a, china",,u242037
242073,User-242073,"aldergrove, british columbia, canada",28.0,u242073
242083,User-242083,"fairview, new mexico, usa",24.0,u242083
242106,User-242106,"covington, virginia, usa",28.0,u242106
242143,User-242143,"fort frances, ontario, canada",,u242143
242247,User-242247,"livonia, michigan, usa",42.0,u242247
242299,User-242299,"orlando, florida, usa",25.0,u242299
242361,User-242361,"greencastle, pennsylvania, usa",,u242361
242528,User-242528,"lindstrom, minnesota, usa",44.0,u242528
242639,User-242639,"avon, connecticut, usa",17.0,u242639
242646,User-242646,"ft myers beach, florida, usa",,u242646
242849,User-242849,"baltimore, maryland, usa",33.0,u242849
243065,User-243065,"royal oak, michigan, usa",,u243065
243077,User-243077,"ann arbor, michigan, usa",34.0,u243077
243142,User-243142,"westerville, ohio, usa",51.0,u243142
243236,User-243236,"modesto, california, usa",50.0,u243236
243294,User-243294,"geismar, louisiana, usa",25.0,u243294
243312,User-243312,"ann arbor, michigan, usa",36.0,u243312
243328,User-243328,"portland, oregon, usa",33.0,u243328
243360,User-243360,"east elmhurst, new york, usa",,u243360
243448,User-243448,"maplewood, minnesota, usa",62.0,u243448
243700,User-243700,"milwaukee, wisconsin, usa",,u243700
243720,User-243720,"hickory, north carolina, usa",,u243720
243759,User-243759,"lock haven, pennsylvania, usa",51.0,u243759
243785,User-243785,"viña del mar, quinta región, chile",31.0,u243785
243879,User-243879,"los angeles, california, usa",32.0,u243879
243891,User-243891,"cary, north carolina, usa",,u243891
243929,User-243929,"chicago, illinois,",63.0,u243929
243930,User-243930,"montreuil, seine saint-denis, france",43.0,u243930
243951,User-243951,"palm desert, california, usa",56.0,u243951
243966,User-243966,"santee, california, usa",18.0,u243966
243984,User-243984,"st. louis, ,",40.0,u243984
244171,User-244171,"moline, illinois, usa",51.0,u244171
244189,User-244189,"onalaska, wisconsin, usa",35.0,u244189
244277,User-244277,"inverness, scotland, united kingdom",44.0,u244277
244286,User-244286,"howell, new jersey, usa",22.0,u244286
244359,User-244359,"worcester, massachusetts, usa",17.0,u244359
244420,User-244420,"kenmore, ,",,u244420
244452,User-244452,"carmichael, california, usa",61.0,u244452
244484,User-244484,"carson city, nevada, usa",42.0,u244484
244593,User-244593,"huntsville, alabama, usa",33.0,u244593
244627,User-244627,"shelbyville, tennessee, usa",32.0,u244627
244657,User-244657,"chicago, illinois, usa",32.0,u244657
244662,User-244662,"old perlican, newfoundland, canada",29.0,u244662
244685,User-244685,"rockvale, tennessee,",,u244685
244708,User-244708,"lytham, lancashire, united kingdom",,u244708
244710,User-244710,"skowhegan, maine, usa",30.0,u244710
244736,User-244736,"forest grove, oregon, usa",23.0,u244736
244742,User-244742,"carbondale, illinois, usa",18.0,u244742
244814,User-244814,"seattle, washington, usa",26.0,u244814
244915,User-244915,"lexington, north carolina, usa",49.0,u244915
245088,User-245088,"adams, massachusetts, usa",27.0,u245088
245295,User-245295,"puchong, selangor, malaysia",24.0,u245295
245311,User-245311,"eugene, oregon, usa",,u245311
245328,User-245328,"royal oak, michigan, usa",26.0,u245328
245371,User-245371,"halifax, nova scotia, canada",26.0,u245371
245410,User-245410,"san antonio, texas, usa",28.0,u245410
245534,User-245534,"toronto, ontario, canada",,u245534
245568,User-245568,"springport, michigan, usa",,u245568
245604,User-245604,"napa, california, usa",43.0,u245604
245616,User-245616,"sacramento, california, usa",28.0,u245616
245645,User-245645,"phoenix, arizona, usa",,u245645
245649,User-245649,"greensboro, north carolina, usa",27.0,u245649
245650,User-245650,"lakeland, florida, usa",,u245650
245655,User-245655,"atlanta, georgia, usa",36.0,u245655
245827,User-245827,"albuquerque, ,",,u245827
246000,User-246000,"saratoga, california, usa",20.0,u246000
246156,User-246156,"eastbourne, england, united kingdom",32.0,u246156
246247,User-246247,"akron, ohio, usa",29.0,u246247
246311,User-246311,"lynnwood, washington, usa",35.0,u246311
246470,User-246470,"kimberling city, missouri, usa",31.0,u246470
246507,User-246507,"san francisco, california, usa",35.0,u246507
246512,User-246512,"college station, texas, usa",22.0,u246512
246513,User-246513,"virginia beach, virginia, usa",23.0,u246513
246634,User-246634,"dana point, california, usa",,u246634
246655,User-246655,"mooresville, north carolina, usa",,u246655
246759,User-246759,"singapore, n/a, singapore",23.0,u246759
246766,User-246766,"palo alto, california, usa",,u246766
246776,User-246776,"gympie, queensland, australia",21.0,u246776
246959,User-246959,"oegstgeest, zuid-holland, netherlands",49.0,u246959
247010,User-247010,"manchester, new hampshire, usa",34.0,u247010
247055,User-247055,"daly city, california, usa",25.0,u247055
247060,User-247060,"portland, oregon, usa",,u247060
247129,User-247129,"kuching, sarawak, malaysia",26.0,u247129
247240,User-247240,"port of spain, maraval, trinidad and tobago",31.0,u247240
247241,User-247241,"avalon, wisconsin, usa",37.0,u247241
247429,User-247429,"marshfield, wisconsin, usa",39.0,u247429
247447,User-247447,"long beach, california, usa",19.0,u247447
247664,User-247664,"london, ontario, canada",,u247664
247752,User-247752,"wake forest, north carolina, usa",30.0,u247752
247829,User-247829,"mercer, western pennsylvania, usa",48.0,u247829
247840,User-247840,"alexandria, virginia, usa",,u247840
247852,User-247852,"snellville, georgia, usa",,u247852
248098,User-248098,"hayward, california, usa",38.0,u248098
248221,User-248221,"portland, oregon, usa",62.0,u248221
248280,User-248280,"hartford, connecticut, usa",,u248280
248464,User-248464,"portland, oregon, usa",30.0,u248464
248468,User-248468,"hewitt, new jersey, usa",44.0,u248468
248477,User-248477,"dandridge, tennessee, usa",17.0,u248477
248492,User-248492,"grove city, ohio, usa",14.0,u248492
248496,User-248496,"coquitlam, british columbia, canada",,u248496
